"","Date","Site","Type","Species","CPUE","Mass"
"463","1694649600","Rio Vista","Outside","Pseudodiaptomus forbesi",56,1781.04881637656
"464","1695859200","Rio Vista","Outside","Pseudodiaptomus forbesi",22.5,758.339255192965
"465","1696982400","Rio Vista","Outside","Pseudodiaptomus forbesi",13.8461538461538,482.012618082423
"466","1694649600","Rio Vista","Outside","Pseudodiaptomus nauplii",214,565.328458476096
"467","1695859200","Rio Vista","Outside","Pseudodiaptomus nauplii",204.375,539.901886453515
"468","1696982400","Rio Vista","Outside","Pseudodiaptomus nauplii",120,317.006612229587
"469","1694649600","Rio Vista","Outside","Rotifer",100,324.40343318161
"470","1695859200","Rio Vista","Outside","Rotifer",31.875,98.0739206585284
"471","1696982400","Rio Vista","Outside","Rotifer",86.1538461538462,262.546501923478
"472","1694649600","Rio Vista","Outside","other",6,52.8344353715978
"473","1695859200","Rio Vista","Outside","other",9.375,0
"474","1696982400","Rio Vista","Outside","other",6.15384615384615,40.6418733627675
"475","1694649600","Rio Vista","Scrub","Annelida",31.4285714285714,0
"476","1696982400","Rio Vista","Scrub","Annelida",2.5,0
"477","1694649600","Rio Vista","Scrub","Cladocera",2.85714285714286,45.286658889941
"478","1695859200","Rio Vista","Scrub","Cladocera",4,73.9682095202369
"479","1696982400","Rio Vista","Scrub","Cladocera",3.75,26.4172176857989
"480","1694649600","Rio Vista","Scrub","Copepod nauplii",65.7142857142857,173.598859078107
"481","1695859200","Rio Vista","Scrub","Copepod nauplii",39,103.027148974616
"482","1696982400","Rio Vista","Scrub","Copepod nauplii",33.75,89.1581096895713
"483","1696982400","Rio Vista","Scrub","Corophiidae",1.25,6211.34830837347
"484","1694649600","Rio Vista","Scrub","Cyclopoid_other",5.71428571428571,241.528847413018
"485","1695859200","Rio Vista","Scrub","Cyclopoid_other",2,84.5350965945565
"486","1696982400","Rio Vista","Scrub","Eurytemora affinis",1.25,3.30215221072486
"487","1694649600","Rio Vista","Scrub","Gammaridea",40,359274.160526865
"488","1695859200","Rio Vista","Scrub","Gammaridea",1,8981.85401317163
"489","1696982400","Rio Vista","Scrub","Gammaridea",51.25,460320.018175046
"490","1695859200","Rio Vista","Scrub","Gastropod",7,0
"491","1696982400","Rio Vista","Scrub","Gastropod",12.5,0
"492","1694649600","Rio Vista","Scrub","Hyalella",17.1428571428571,154472.793473589
"493","1696982400","Rio Vista","Scrub","Hyalella",5,45054.56476313
"494","1694649600","Rio Vista","Scrub","Insect",8.57142857142857,3985.22598231481
"495","1696982400","Rio Vista","Scrub","Insect",1.25,581.178789087576
"496","1694649600","Rio Vista","Scrub","Limnoithona",5.71428571428571,12.8312200188166
"497","1695859200","Rio Vista","Scrub","Limnoithona",3,3.17006612229587
"498","1696982400","Rio Vista","Scrub","Limnoithona",6.25,6.60430442144972
"499","1694649600","Rio Vista","Scrub","Ostracod",28.5714285714286,0
"500","1695859200","Rio Vista","Scrub","Ostracod",7,0
"501","1696982400","Rio Vista","Scrub","Ostracod",1.25,0
"502","1694649600","Rio Vista","Scrub","Pseudodiaptomus forbesi",31.4285714285714,1524.65084929468
"503","1695859200","Rio Vista","Scrub","Pseudodiaptomus forbesi",12,683.677593708475
"504","1696982400","Rio Vista","Scrub","Pseudodiaptomus forbesi",2.5,175.674497610563
"505","1694649600","Rio Vista","Scrub","Pseudodiaptomus nauplii",180,475.50991834438
"506","1695859200","Rio Vista","Scrub","Pseudodiaptomus nauplii",55,145.294697271894
"507","1696982400","Rio Vista","Scrub","Pseudodiaptomus nauplii",98.75,260.870024647264
"508","1694649600","Rio Vista","Scrub","Rotifer",151.428571428571,427.204148861776
"509","1695859200","Rio Vista","Scrub","Rotifer",26,85.0634409482724
"510","1696982400","Rio Vista","Scrub","Rotifer",26.25,93.7811227845861
"511","1694649600","Rio Vista","Scrub","other",11.4285714285714,75.4777648165683
"512","1695859200","Rio Vista","Scrub","other",8,52.8344353715978
"513","1696982400","Rio Vista","Scrub","other",15,66.0430442144972
"514","1694649600","Rio Vista","Outside","Cladocera",4.54545454545455,96.0626097665414
"515","1695859200","Rio Vista","Outside","Cladocera",3.33333333333333,70.445913828797
"516","1696982400","Rio Vista","Outside","Cladocera",1,15.8503306114793
"517","1694649600","Rio Vista","Outside","Copepod nauplii",95.4545454545455,252.164350637171
"518","1695859200","Rio Vista","Outside","Copepod nauplii",73.3333333333333,193.726263029192
"519","1696982400","Rio Vista","Outside","Copepod nauplii",30,79.2516530573967
"520","1694649600","Rio Vista","Outside","Cyclopoid_other",2.27272727272727,198.129132643492
"521","1695859200","Rio Vista","Outside","Cyclopoid_other",5,211.337741486391
"522","1695859200","Rio Vista","Outside","Eurytemora affinis",3.33333333333333,8.80573922859963
"523","1696982400","Rio Vista","Outside","Gammaridea",2,17963.7080263433
"524","1694649600","Rio Vista","Outside","Gastropod",15.9090909090909,0
"525","1695859200","Rio Vista","Outside","Gastropod",8.33333333333333,0
"526","1696982400","Rio Vista","Outside","Gastropod",6,0
"527","1696982400","Rio Vista","Outside","Hyalella",1,9010.912952626
"528","1694649600","Rio Vista","Outside","Insect",4.54545454545455,2113.37741486391
"529","1695859200","Rio Vista","Outside","Insect",1.66666666666667,774.905052116768
"530","1696982400","Rio Vista","Outside","Insect",2,929.886062540121
"531","1694649600","Rio Vista","Outside","Limnoithona",2.27272727272727,2.40156524416354
"532","1695859200","Rio Vista","Outside","Limnoithona",5,9.24602619002961
"533","1696982400","Rio Vista","Outside","Limnoithona",8,13.2086088428994
"534","1694649600","Rio Vista","Outside","Ostracod",4.54545454545455,0
"535","1695859200","Rio Vista","Outside","Ostracod",5,0
"536","1696982400","Rio Vista","Outside","Ostracod",1,0
"537","1694649600","Rio Vista","Outside","Pseudodiaptomus forbesi",20.4545454545455,621.405006927315
"538","1695859200","Rio Vista","Outside","Pseudodiaptomus forbesi",16.6666666666667,572.813336820406
"539","1696982400","Rio Vista","Outside","Pseudodiaptomus forbesi",21,637.975807112043
"540","1694649600","Rio Vista","Outside","Pseudodiaptomus nauplii",229.545454545455,606.395224151293
"541","1695859200","Rio Vista","Outside","Pseudodiaptomus nauplii",215,567.970180244676
"542","1696982400","Rio Vista","Outside","Pseudodiaptomus nauplii",110,290.589394543788
"543","1694649600","Rio Vista","Outside","Rotifer",172.727272727273,489.919309809361
"544","1695859200","Rio Vista","Outside","Rotifer",21.6666666666667,73.9682095202369
"545","1696982400","Rio Vista","Outside","Rotifer",13,36.4557604064025
"546","1694649600","Rio Vista","Outside","other",4.54545454545455,60.0391311040884
"547","1696982400","Rio Vista","Outside","other",4,0
"548","1694649600","Rio Vista","Flip","Annelida",12.8571428571429,0
"549","1696982400","Rio Vista","Flip","Annelida",1,0
"550","1694649600","Rio Vista","Flip","Cladocera",8.57142857142857,181.146635559764
"551","1695859200","Rio Vista","Flip","Cladocera",4.5,103.027148974616
"552","1696982400","Rio Vista","Flip","Cladocera",1,26.4172176857989
"553","1694649600","Rio Vista","Flip","Copepod nauplii",53.5714285714286,141.520809031066
"554","1695859200","Rio Vista","Flip","Copepod nauplii",91.5,241.71754182506
"555","1696982400","Rio Vista","Flip","Copepod nauplii",38,100.385427206036
"556","1694649600","Rio Vista","Flip","Cyclopoid_other",12.8571428571429,543.439906679292
"557","1695859200","Rio Vista","Flip","Cyclopoid_other",1.5,63.4013224459173
"558","1696982400","Rio Vista","Flip","Cyclopoid_other",1,87.1768183631363
"559","1694649600","Rio Vista","Flip","Gastropod",12.8571428571429,0
"560","1695859200","Rio Vista","Flip","Gastropod",15,0
"561","1696982400","Rio Vista","Flip","Gastropod",14,0
"562","1694649600","Rio Vista","Flip","Hyalella",6.42857142857143,57927.2975525957
"563","1694649600","Rio Vista","Flip","Insect",2.14285714285714,996.306495578701
"564","1696982400","Rio Vista","Flip","Insect",1,464.943031270061
"565","1694649600","Rio Vista","Flip","Limnoithona",15,26.0398288617161
"566","1695859200","Rio Vista","Flip","Limnoithona",6,9.90645663217459
"567","1696982400","Rio Vista","Flip","Limnoithona",9,11.8877479586095
"568","1694649600","Rio Vista","Flip","Ostracod",15,0
"569","1695859200","Rio Vista","Flip","Ostracod",3,0
"570","1696982400","Rio Vista","Flip","Ostracod",2,0
"571","1694649600","Rio Vista","Flip","Pseudodiaptomus forbesi",25.7142857142857,1294.06627778006
"572","1695859200","Rio Vista","Flip","Pseudodiaptomus forbesi",4.5,136.709101524009
"573","1696982400","Rio Vista","Flip","Pseudodiaptomus forbesi",2,60.7596006773375
"574","1694649600","Rio Vista","Flip","Pseudodiaptomus nauplii",150,396.258265286983
"575","1695859200","Rio Vista","Flip","Pseudodiaptomus nauplii",160.5,423.996343857072
"576","1696982400","Rio Vista","Flip","Pseudodiaptomus nauplii",88,232.47151563503
"577","1694649600","Rio Vista","Flip","Rotifer",117.857142857143,350.971606397042
"578","1695859200","Rio Vista","Flip","Rotifer",51,144.238008564462
"579","1696982400","Rio Vista","Flip","Rotifer",20,77.6666199962488
"580","1694649600","Rio Vista","Flip","other",12.8571428571429,73.5908206961541
"581","1695859200","Rio Vista","Flip","other",9,0
"582","1696982400","Rio Vista","Flip","other",5,0
"583","1694649600","Rio Vista","Scrub","Annelida",7.5,0
"584","1696982400","Rio Vista","Scrub","Annelida",1,0
"585","1695859200","Rio Vista","Scrub","Calanoid_other",1,52.8344353715978
"586","1694649600","Rio Vista","Scrub","Cladocera",12.5,151.899001693344
"587","1695859200","Rio Vista","Scrub","Cladocera",8,124.160923123255
"588","1694649600","Rio Vista","Scrub","Copepod nauplii",105,277.380785700888
"589","1695859200","Rio Vista","Scrub","Copepod nauplii",71,187.562245569172
"590","1696982400","Rio Vista","Scrub","Copepod nauplii",47,124.160923123255
"591","1694649600","Rio Vista","Scrub","Cyclopoid_other",10,422.675482972782
"592","1695859200","Rio Vista","Scrub","Cyclopoid_other",3,126.802644891835
"593","1696982400","Rio Vista","Scrub","Cyclopoid_other",1,42.2675482972782
"594","1696982400","Rio Vista","Scrub","Gammaridea",4,35927.4160526865
"595","1694649600","Rio Vista","Scrub","Gastropod",12.5,0
"596","1695859200","Rio Vista","Scrub","Gastropod",6,0
"597","1696982400","Rio Vista","Scrub","Gastropod",10,0
"598","1694649600","Rio Vista","Scrub","Insect",5,2324.7151563503
"599","1695859200","Rio Vista","Scrub","Insect",1,464.943031270061
"600","1696982400","Rio Vista","Scrub","Insect",4,1859.77212508024
"601","1694649600","Rio Vista","Scrub","Limnoithona",2.5,2.64172176857989
"602","1695859200","Rio Vista","Scrub","Limnoithona",3,3.17006612229587
"603","1696982400","Rio Vista","Scrub","Limnoithona",3,3.17006612229587
"604","1694649600","Rio Vista","Scrub","Ostracod",15,0
"605","1695859200","Rio Vista","Scrub","Ostracod",8,0
"606","1696982400","Rio Vista","Scrub","Ostracod",2,0
"607","1694649600","Rio Vista","Scrub","Pseudodiaptomus forbesi",27.5,1234.34449636895
"608","1695859200","Rio Vista","Scrub","Pseudodiaptomus forbesi",9,432.978197870244
"609","1696982400","Rio Vista","Scrub","Pseudodiaptomus forbesi",1,70.2697990442251
"610","1694649600","Rio Vista","Scrub","Pseudodiaptomus nauplii",160,422.675482972782
"611","1695859200","Rio Vista","Scrub","Pseudodiaptomus nauplii",72,190.203967337752
"612","1696982400","Rio Vista","Scrub","Pseudodiaptomus nauplii",45,118.877479586095
"613","1694649600","Rio Vista","Scrub","Rotifer",132.5,409.466874129883
"614","1695859200","Rio Vista","Scrub","Rotifer",33,88.7618514242843
"615","1696982400","Rio Vista","Scrub","Rotifer",34,136.841187612438
"616","1694649600","Rio Vista","Scrub","other",22.5,0
"617","1695859200","Rio Vista","Scrub","other",8,105.668870743196
"618","1696982400","Rio Vista","Scrub","other",5,52.8344353715978
"619","1695859200","Rio Vista","Outside","Annelida",1.66666666666667,0
"620","1696982400","Rio Vista","Outside","Annelida",1.5,0
"621","1694649600","Rio Vista","Outside","Cladocera",6.66666666666667,76.3164066478635
"622","1695859200","Rio Vista","Outside","Cladocera",1.66666666666667,44.0286961429982
"623","1696982400","Rio Vista","Outside","Cladocera",7.5,59.4387397930475
"624","1694649600","Rio Vista","Outside","Copepod nauplii",122.222222222222,322.877105048653
"625","1695859200","Rio Vista","Outside","Copepod nauplii",78.3333333333333,206.934871872091
"626","1696982400","Rio Vista","Outside","Copepod nauplii",84,221.904628560711
"627","1694649600","Rio Vista","Outside","Cyclopoid_other",2.22222222222222,93.9278851050627
"628","1694649600","Rio Vista","Outside","Gammaridea",4.44444444444444,39919.3511696517
"629","1694649600","Rio Vista","Outside","Gastropod",22.2222222222222,0
"630","1695859200","Rio Vista","Outside","Gastropod",11.6666666666667,0
"631","1696982400","Rio Vista","Outside","Gastropod",12,0
"632","1696982400","Rio Vista","Outside","Insect",3,1394.82909381018
"633","1694649600","Rio Vista","Outside","Limnoithona",15.5555555555556,21.7208234305458
"634","1695859200","Rio Vista","Outside","Limnoithona",3.33333333333333,3.52229569143985
"635","1696982400","Rio Vista","Outside","Limnoithona",16.5,28.1343368353758
"636","1694649600","Rio Vista","Outside","Ostracod",6.66666666666667,0
"637","1695859200","Rio Vista","Outside","Ostracod",11.6666666666667,0
"638","1696982400","Rio Vista","Outside","Ostracod",1.5,0
"639","1694649600","Rio Vista","Outside","Pseudodiaptomus forbesi",40,1215.19201354675
"640","1695859200","Rio Vista","Outside","Pseudodiaptomus forbesi",20,674.079337949302
"641","1696982400","Rio Vista","Outside","Pseudodiaptomus forbesi",15,515.532003138365
"642","1694649600","Rio Vista","Outside","Pseudodiaptomus nauplii",186.666666666667,493.121396801579
"643","1695859200","Rio Vista","Outside","Pseudodiaptomus nauplii",200,528.344353715978
"644","1696982400","Rio Vista","Outside","Pseudodiaptomus nauplii",175.5,463.622170385771
"645","1694649600","Rio Vista","Outside","Rotifer",57.7777777777778,152.632813295727
"646","1695859200","Rio Vista","Outside","Rotifer",13.3333333333333,32.5812351458186
"647","1696982400","Rio Vista","Outside","Rotifer",22.5,57.8537067318996
"648","1694649600","Rio Vista","Outside","other",11.1111111111111,117.409856381328
"649","1695772800","Montezuma","Flip","Annelida",5,0
"650","1696896000","Montezuma","Flip","Annelida",15,0
"651","1695772800","Montezuma","Flip","Calanoid_other",10,705.33971221083
"652","1695772800","Montezuma","Flip","Cladocera",5,132.086088428994
"653","1694563200","Montezuma","Flip","Copepod nauplii",3885,10263.0890709329
"654","1695772800","Montezuma","Flip","Copepod nauplii",650,1717.11914957693
"655","1696896000","Montezuma","Flip","Copepod nauplii",2910,7687.41034656748
"656","1696896000","Montezuma","Flip","Cyclopoid_other",30,1268.02644891835
"657","1694563200","Montezuma","Flip","Eurytemora affinis",150,396.258265286983
"658","1695772800","Montezuma","Flip","Eurytemora affinis",115,303.798003386687
"659","1696896000","Montezuma","Flip","Eurytemora affinis",60,158.503306114793
"660","1694563200","Montezuma","Flip","Gastropod",30,0
"661","1696896000","Montezuma","Flip","Gastropod",15,0
"662","1694563200","Montezuma","Flip","Limnoithona",210,257.567872436539
"663","1695772800","Montezuma","Flip","Limnoithona",480,1208.5877091253
"664","1696896000","Montezuma","Flip","Limnoithona",510,1145.18638667938
"665","1695772800","Montezuma","Flip","Ostracod",10,0
"666","1696896000","Montezuma","Flip","Ostracod",15,0
"667","1695772800","Montezuma","Flip","Pseudodiaptomus forbesi",15,455.697005080031
"668","1696896000","Montezuma","Flip","Pseudodiaptomus forbesi",15,455.697005080031
"669","1694563200","Montezuma","Flip","Pseudodiaptomus nauplii",450,1188.77479586095
"670","1695772800","Montezuma","Flip","Pseudodiaptomus nauplii",20,52.8344353715978
"671","1696896000","Montezuma","Flip","Pseudodiaptomus nauplii",285,752.890704045269
"672","1694563200","Montezuma","Flip","Rotifer",195,538.911240790297
"673","1695772800","Montezuma","Flip","Rotifer",80,211.337741486391
"674","1696896000","Montezuma","Flip","Rotifer",510,1299.72711014131
"675","1695772800","Montezuma","Flip","other",15,264.172176857989
"676","1696896000","Montezuma","Flip","other",120,2377.5495917219
"677","1696896000","Montezuma","Outside","Annelida",20,0
"678","1694563200","Montezuma","Outside","Copepod nauplii",3225,8519.55270367014
"679","1695772800","Montezuma","Outside","Copepod nauplii",1087.5,2872.87242333063
"680","1696896000","Montezuma","Outside","Copepod nauplii",1830,4834.3508365012
"681","1695772800","Montezuma","Outside","Eurytemora affinis",22.5,59.4387397930475
"682","1696896000","Montezuma","Outside","Eurytemora affinis",40,105.668870743196
"683","1696896000","Montezuma","Outside","Gastropod",80,0
"684","1694563200","Montezuma","Outside","Limnoithona",120,162.465888767663
"685","1695772800","Montezuma","Outside","Limnoithona",345,970.832749953109
"686","1696896000","Montezuma","Outside","Limnoithona",470,948.37811492018
"687","1696896000","Montezuma","Outside","Ostracod",10,0
"688","1695772800","Montezuma","Outside","Pseudodiaptomus forbesi",82.5,2506.33352794017
"689","1696896000","Montezuma","Outside","Pseudodiaptomus forbesi",40,1215.19201354675
"690","1694563200","Montezuma","Outside","Pseudodiaptomus nauplii",495,1307.65227544705
"691","1695772800","Montezuma","Outside","Pseudodiaptomus nauplii",82.5,217.942045907841
"692","1696896000","Montezuma","Outside","Pseudodiaptomus nauplii",240,634.013224459174
"693","1694563200","Montezuma","Outside","Rotifer",270,689.489381599351
"694","1695772800","Montezuma","Outside","Rotifer",52.5,138.690392850444
"695","1696896000","Montezuma","Outside","Rotifer",350,924.602619002961
"696","1694563200","Montezuma","Outside","other",30,2377.5495917219
"697","1695772800","Montezuma","Outside","other",7.5,198.129132643492
"698","1696896000","Montezuma","Outside","other",30,528.344353715978
"699","1694563200","Montezuma","Scrub","Annelida",40,0
"700","1695772800","Montezuma","Scrub","Calanoid_other",5,352.669856105415
"701","1694563200","Montezuma","Scrub","Copepod nauplii",1360,3592.74160526865
"702","1695772800","Montezuma","Scrub","Copepod nauplii",560,1479.36419040474
"703","1696896000","Montezuma","Scrub","Copepod nauplii",1755,4636.22170385771
"704","1694563200","Montezuma","Scrub","Cyclopoid_other",10,422.675482972782
"705","1696896000","Montezuma","Scrub","Eurytemora affinis",15,39.6258265286983
"706","1694563200","Montezuma","Scrub","Gammaridea",10,89818.5401317162
"707","1695772800","Montezuma","Scrub","Gammaridea",5,44909.2700658581
"708","1694563200","Montezuma","Scrub","Gastropod",10,0
"709","1694563200","Montezuma","Scrub","Limnoithona",320,766.099312888168
"710","1695772800","Montezuma","Scrub","Limnoithona",420,1121.41089076216
"711","1696896000","Montezuma","Scrub","Limnoithona",240,538.911240790297
"712","1694563200","Montezuma","Scrub","Ostracod",20,0
"713","1695772800","Montezuma","Scrub","Ostracod",10,0
"714","1696896000","Montezuma","Scrub","Ostracod",30,0
"715","1696896000","Montezuma","Scrub","Pseudodiaptomus forbesi",30,911.394010160062
"716","1694563200","Montezuma","Scrub","Pseudodiaptomus nauplii",120,317.006612229587
"717","1695772800","Montezuma","Scrub","Pseudodiaptomus nauplii",50,132.086088428994
"718","1696896000","Montezuma","Scrub","Pseudodiaptomus nauplii",240,634.013224459174
"719","1694563200","Montezuma","Scrub","Rotifer",110,290.589394543788
"720","1695772800","Montezuma","Scrub","Rotifer",65,171.711914957693
"721","1696896000","Montezuma","Scrub","Rotifer",675,1711.83570603977
"722","1694563200","Montezuma","Scrub","other",30,1585.03306114793
"723","1695772800","Montezuma","Scrub","other",5,132.086088428994
"724","1696896000","Montezuma","Scrub","other",75,1585.03306114793
"725","1694563200","Montezuma","Outside","Annelida",45,0
"726","1696896000","Montezuma","Outside","Annelida",30,0
"727","1695772800","Montezuma","Outside","Calanoid_other",5,352.669856105415
"728","1694563200","Montezuma","Outside","Cladocera",15,27.7380785700888
"729","1694563200","Montezuma","Outside","Copepod nauplii",3210,8479.92687714145
"730","1695772800","Montezuma","Outside","Copepod nauplii",915,2417.1754182506
"731","1696896000","Montezuma","Outside","Copepod nauplii",3195,8440.30105061275
"732","1696896000","Montezuma","Outside","Eurytemora affinis",165,435.884091815682
"733","1694563200","Montezuma","Outside","Gastropod",45,0
"734","1695772800","Montezuma","Outside","Insect",5,2324.7151563503
"735","1694563200","Montezuma","Outside","Limnoithona",285,408.146013245593
"736","1695772800","Montezuma","Outside","Limnoithona",375,966.87016730024
"737","1696896000","Montezuma","Outside","Limnoithona",525,947.05725403589
"738","1695772800","Montezuma","Outside","Ostracod",10,0
"739","1695772800","Montezuma","Outside","Pseudodiaptomus forbesi",5,151.899001693344
"740","1696896000","Montezuma","Outside","Pseudodiaptomus forbesi",45,1367.09101524009
"741","1694563200","Montezuma","Outside","Pseudodiaptomus nauplii",240,634.013224459174
"742","1695772800","Montezuma","Outside","Pseudodiaptomus nauplii",90,237.75495917219
"743","1696896000","Montezuma","Outside","Pseudodiaptomus nauplii",345,911.394010160062
"744","1694563200","Montezuma","Outside","Rotifer",195,515.135744873078
"745","1695772800","Montezuma","Outside","Rotifer",40,97.7437054374559
"746","1696896000","Montezuma","Outside","Rotifer",465,1204.62512647243
"747","1694563200","Montezuma","Outside","other",45,2298.2979386645
"748","1695772800","Montezuma","Outside","other",25,660.430442144972
"749","1696896000","Montezuma","Outside","other",15,396.258265286983
"750","1694563200","Montezuma","Flip","Annelida",45,0
"751","1696896000","Montezuma","Flip","Annelida",60,0
"752","1695772800","Montezuma","Flip","Calanoid_other",10,705.33971221083
"753","1694563200","Montezuma","Flip","Copepod nauplii",1950,5151.35744873079
"754","1695772800","Montezuma","Flip","Copepod nauplii",905,2390.7582005648
"755","1696896000","Montezuma","Flip","Copepod nauplii",2840,7502.48982276689
"756","1695772800","Montezuma","Flip","Cyclopoid_other",10,422.675482972782
"757","1694563200","Montezuma","Flip","Eurytemora affinis",15,39.6258265286983
"758","1695772800","Montezuma","Flip","Eurytemora affinis",10,26.4172176857989
"759","1696896000","Montezuma","Flip","Eurytemora affinis",160,422.675482972782
"760","1695772800","Montezuma","Flip","Gastropod",5,0
"761","1694563200","Montezuma","Flip","Limnoithona",382.5,867.805600978494
"762","1695772800","Montezuma","Flip","Limnoithona",345,863.843018325624
"763","1696896000","Montezuma","Flip","Limnoithona",420,729.11520812805
"764","1694563200","Montezuma","Flip","Ostracod",15,0
"765","1695772800","Montezuma","Flip","Ostracod",5,0
"766","1695772800","Montezuma","Flip","Pseudodiaptomus forbesi",5,351.348995221125
"767","1696896000","Montezuma","Flip","Pseudodiaptomus forbesi",20,607.596006773375
"768","1694563200","Montezuma","Flip","Pseudodiaptomus nauplii",150,396.258265286983
"769","1695772800","Montezuma","Flip","Pseudodiaptomus nauplii",55,145.294697271894
"770","1696896000","Montezuma","Flip","Pseudodiaptomus nauplii",440,1162.35757817515
"771","1694563200","Montezuma","Flip","Rotifer",75,198.129132643492
"772","1695772800","Montezuma","Flip","Rotifer",50,132.086088428994
"773","1696896000","Montezuma","Flip","Rotifer",480,1268.02644891835
"774","1694563200","Montezuma","Flip","other",37.5,3209.69194882457
"775","1695772800","Montezuma","Flip","other",20,396.258265286983
"776","1696896000","Montezuma","Flip","other",60,1585.03306114793
"777","1694563200","Montezuma","Scrub","Annelida",45,0
"778","1695772800","Montezuma","Scrub","Annelida",4,0
"779","1696896000","Montezuma","Scrub","Annelida",15,0
"780","1694563200","Montezuma","Scrub","Calanoid_other",7.5,529.004784158123
"781","1695772800","Montezuma","Scrub","Cladocera",4,105.668870743196
"782","1694563200","Montezuma","Scrub","Copepod nauplii",2107.5,5567.42862728212
"783","1695772800","Montezuma","Scrub","Copepod nauplii",588,1553.33239992498
"784","1696896000","Montezuma","Scrub","Copepod nauplii",1170,3090.81446923847
"785","1695772800","Montezuma","Scrub","Cyclopoid_other",8,338.140386378226
"786","1694563200","Montezuma","Scrub","Eurytemora affinis",112.5,297.193698965238
"787","1694563200","Montezuma","Scrub","Limnoithona",352.5,925.263049445106
"788","1695772800","Montezuma","Scrub","Limnoithona",308,858.031230434748
"789","1696896000","Montezuma","Scrub","Limnoithona",120,215.960754581406
"790","1694563200","Montezuma","Scrub","Ostracod",15,0
"791","1695772800","Montezuma","Scrub","Ostracod",8,0
"792","1694563200","Montezuma","Scrub","Pseudodiaptomus forbesi",7.5,527.023492831688
"793","1695772800","Montezuma","Scrub","Pseudodiaptomus forbesi",4,121.519201354675
"794","1694563200","Montezuma","Scrub","Pseudodiaptomus nauplii",180,475.50991834438
"795","1695772800","Montezuma","Scrub","Pseudodiaptomus nauplii",36,95.101983668876
"796","1696896000","Montezuma","Scrub","Pseudodiaptomus nauplii",45,118.877479586095
"797","1694563200","Montezuma","Scrub","Rotifer",30,79.2516530573967
"798","1695772800","Montezuma","Scrub","Rotifer",24,63.4013224459174
"799","1696896000","Montezuma","Scrub","Rotifer",952.5,2540.01548048956
"800","1694563200","Montezuma","Scrub","other",22.5,1347.27810197574
"801","1695772800","Montezuma","Scrub","other",8,211.337741486391
"802","1696896000","Montezuma","Scrub","other",7.5,198.129132643492
"803","1694563200","Montezuma","Outside","Annelida",50,0
"804","1695772800","Montezuma","Outside","Annelida",13.3333333333333,0
"805","1696896000","Montezuma","Outside","Annelida",25,0
"806","1695772800","Montezuma","Outside","Cladocera",6.66666666666667,176.114784571993
"807","1694563200","Montezuma","Outside","Copepod nauplii",1980,5230.60910178818
"808","1695772800","Montezuma","Outside","Copepod nauplii",1060,2800.22507469468
"809","1696896000","Montezuma","Outside","Copepod nauplii",3437.5,9080.91857949337
"810","1696896000","Montezuma","Outside","Cyclopoid_other",12.5,528.344353715978
"811","1694563200","Montezuma","Outside","Eurytemora affinis",20,52.8344353715978
"812","1696896000","Montezuma","Outside","Eurytemora affinis",50,132.086088428994
"813","1694563200","Montezuma","Outside","Limnoithona",330,776.666199962488
"814","1695772800","Montezuma","Outside","Limnoithona",320,813.650304722606
"815","1696896000","Montezuma","Outside","Limnoithona",325,551.459419191052
"816","1695772800","Montezuma","Outside","Ostracod",6.66666666666667,0
"817","1694563200","Montezuma","Outside","Pseudodiaptomus nauplii",140,369.841047601185
"818","1695772800","Montezuma","Outside","Pseudodiaptomus nauplii",46.6666666666667,123.280349200395
"819","1696896000","Montezuma","Outside","Pseudodiaptomus nauplii",175,462.301309501481
"820","1694563200","Montezuma","Outside","Rotifer",160,422.675482972782
"821","1695772800","Montezuma","Outside","Rotifer",26.6666666666667,70.4459138287971
"822","1696896000","Montezuma","Outside","Rotifer",612.5,1578.42875672648
"823","1694563200","Montezuma","Outside","other",10,792.516530573967
"824","1695772800","Montezuma","Outside","other",6.66666666666667,176.114784571993
"825","1696896000","Montezuma","Outside","other",62.5,1651.07610536243
